date,year,month,region_code,admin_pcode,rainfall_dekad_mm,rainfall_dekad_avg_mm,rainfall_dekad_pct_of_avg,rainfall_1month_mm,rainfall_1month_avg_mm,rainfall_1month_pct_of_avg,rainfall_3month_mm,rainfall_3month_avg_mm,rainfall_3month_pct_of_avg,data_version
1987-04-01,1987,4,14,ET14,52.2,23.6,200.0,150.9,63.721664,226.85713,285.3,120.515,231.2871,final
1987-04-11,1987,4,14,ET14,22.4,24.23,93.7393,118.15,70.66,162.76764,305.55,140.44,213.52446,final
1987-04-21,1987,4,14,ET14,4.3,26.71,29.328289,78.9,74.54,105.481514,307.34998,161.42667,187.68024,final
1987-05-01,1987,5,14,ET14,21.3,31.026667,73.00148,48.0,81.96667,60.942886,325.49997,180.60167,178.0695,final
1987-05-11,1987,5,14,ET14,22.05,21.058332,103.805565,47.649998,78.795,62.83191,317.79996,190.44667,165.16013,final
1987-05-21,1987,5,14,ET14,108.6,25.646667,370.6765,151.95,77.73167,189.7097,404.44998,207.855,192.361,final
1987-06-01,1987,6,14,ET14,47.2,31.72,142.15686,177.84999,78.425,219.1789,376.75,224.11334,166.62059,final
1987-06-11,1987,6,14,ET14,25.65,39.296665,69.192566,181.45,96.66334,183.39944,347.25,246.11833,140.2725,final
1987-06-21,1987,6,14,ET14,16.45,48.926666,39.77624,89.3,119.94334,75.47421,320.15002,272.215,117.29164,final
1987-07-01,1987,7,14,ET14,63.05,81.84333,78.359505,105.149994,170.06667,62.918884,330.99997,330.45834,100.16145,final
1987-07-11,1987,7,14,ET14,52.65,84.69667,64.27218,132.15,215.46667,62.208946,361.24997,390.925,92.50489,final
1987-07-21,1987,7,14,ET14,79.8,105.07667,77.037224,195.5,271.61667,72.48298,436.75,469.2917,93.138885,final
1987-08-01,1987,8,14,ET14,56.15,89.778336,64.51897,188.6,279.55167,68.03686,471.59995,528.04333,89.41111,final
1987-08-11,1987,8,14,ET14,102.25,94.445,107.848564,238.20001,289.3,82.63677,551.7999,601.43,91.816025,final
1987-08-21,1987,8,14,ET14,56.4,102.595,57.06585,214.79999,286.81833,75.32083,499.59998,678.37836,73.839035,final
1987-09-01,1987,9,14,ET14,34.15,57.575,62.564922,192.79999,254.61499,76.189735,486.55,704.23334,69.307236,final
1987-09-11,1987,9,14,ET14,27.5,46.51,63.094543,118.05,206.68,58.1302,488.4,711.44666,68.86765,final
1987-09-21,1987,9,14,ET14,49.35,35.565,133.9825,111.0,139.65,80.19357,521.3,698.085,74.85581,final
1987-10-01,1987,10,14,ET14,10.0,12.6883335,84.80166,86.85,94.763336,92.067894,468.25,628.93,74.65335,final
1987-10-11,1987,10,14,ET14,3.1,5.866667,74.53988,62.449997,54.12,114.08998,418.7,550.1,76.32859,final
1987-10-21,1987,10,14,ET14,2.75,4.66,80.227745,15.85,23.215,73.896866,341.65,449.68335,76.23987,final
1987-11-01,1987,11,14,ET14,1.55,3.11,80.764496,7.3999996,13.636667,66.5355,287.05,363.01498,79.35818,final
1987-11-11,1987,11,14,ET14,1.45,2.3883333,87.2998,5.75,10.158333,70.91809,186.25,270.95834,69.30393,final
1987-11-21,1987,11,14,ET14,1.6,2.2583334,90.92997,4.6,7.7566667,75.254776,131.45,170.62166,77.69543,final
1987-12-01,1987,12,14,ET14,1.5,2.2416666,89.75834,4.55,6.8883333,80.330864,98.799995,115.28833,86.292656,final
1987-12-11,1987,12,14,ET14,1.4,2.3616667,86.93684,4.5,6.8616667,80.08993,72.7,71.14,102.04885,final
1987-12-21,1987,12,14,ET14,1.75,2.6666667,88.04347,4.65,7.27,78.6471,25.1,38.24167,69.60878,final
1988-01-01,1988,1,14,ET14,2.7,3.6416667,89.10318,5.8500004,8.67,79.37089,17.8,29.25,66.56934,final
1988-01-11,1988,1,14,ET14,2.65,4.305,82.21386,7.1,10.611667,77.50614,17.35,27.446667,68.88227,final
1988-01-21,1988,1,14,ET14,3.65,5.7233334,80.665215,9.0,13.67,74.98661,18.25,28.48,69.44445,final
1988-02-01,1988,2,14,ET14,8.05,11.851666,77.440414,14.35,21.88,71.98661,24.75,37.321667,70.29497,final
1988-02-11,1988,2,14,ET14,20.75,11.213333,158.8199,32.45,28.788334,110.83708,44.05,46.215,95.77272,final
1988-02-21,1988,2,14,ET14,5.5,8.238334,79.31512,34.3,31.303333,108.25452,47.95,52.243332,92.499855,final
1988-03-01,1988,3,14,ET14,8.75,15.461666,67.19883,35.0,34.913334,100.21714,55.2,65.46333,85.43451,final
1988-03-11,1988,3,14,ET14,4.8,17.291666,43.96262,19.05,40.991665,52.292084,58.6,80.39167,74.48033,final
1988-03-21,1988,3,14,ET14,6.95,22.83,42.939274,20.5,55.583332,42.090786,63.8,100.55666,65.17826,final
1988-04-01,1988,4,14,ET14,13.9,23.6,66.083916,25.65,63.721664,44.6002,75.0,120.515,63.737404,final
1988-04-11,1988,4,14,ET14,39.7,24.23,152.92508,60.55,70.66,86.63759,112.05,140.44,80.47993,final
1988-04-21,1988,4,14,ET14,34.8,26.71,125.51246,88.399994,74.54,117.42519,143.2,161.42667,89.04823,final
1988-05-01,1988,5,14,ET14,12.85,31.026667,49.546635,87.35,81.96667,106.19011,148.00002,180.60167,82.434616,final
1988-05-11,1988,5,14,ET14,11.05,21.058332,61.59258,58.7,78.795,76.01886,138.3,190.44667,73.31923,final
1988-05-21,1988,5,14,ET14,5.7,25.646667,34.914074,29.600002,77.73167,41.821957,138.5,207.855,67.41679,final
1988-06-01,1988,6,14,ET14,54.85,31.72,162.99019,71.6,78.425,91.81899,184.6,224.11334,82.7538,final
1988-06-11,1988,6,14,ET14,26.5,39.296665,71.11145,87.05,96.66334,90.54395,206.29999,246.11833,84.14359,final
1988-06-21,1988,6,14,ET14,50.65,48.926666,103.1957,132.0,119.94334,109.649704,250.0,272.215,91.98637,final
1988-07-01,1988,7,14,ET14,104.4,81.84333,125.97398,181.55,170.06667,106.55941,340.5,330.45834,102.993416,final
1988-07-11,1988,7,14,ET14,85.2,84.69667,100.56114,240.25,215.46667,111.2413,386.0,390.925,98.75608,final
1988-07-21,1988,7,14,ET14,68.65,105.07667,66.90791,258.25,271.61667,95.1678,419.85,469.2917,89.575676,final
1988-08-01,1988,8,14,ET14,105.25,89.778336,116.32406,259.1,279.55167,92.812675,512.25,528.04333,97.03714,final
1988-08-11,1988,8,14,ET14,94.8,94.445,100.35699,268.7,289.3,93.00034,596.0,601.43,99.1046,final
1988-08-21,1988,8,14,ET14,80.5,102.595,79.46465,280.55,286.81833,97.851974,670.8,678.37836,98.891045,final
1988-09-01,1988,9,14,ET14,82.4,57.575,139.6724,257.7,254.61499,101.1883,698.35004,704.23334,99.17047,final
1988-09-11,1988,9,14,ET14,94.0,46.51,192.19571,256.9,206.68,123.724495,765.85004,711.44666,107.5935,final
1988-09-21,1988,9,14,ET14,36.0,35.565,101.07236,212.4,139.65,150.29381,751.2,698.085,107.554565,final
1988-10-01,1988,10,14,ET14,7.85,12.6883335,72.64675,137.85,94.763336,143.18889,654.65,628.93,104.05724,final
1988-10-11,1988,10,14,ET14,15.95,5.866667,192.79141,59.8,54.12,109.60759,585.39996,550.1,106.35921,final
1988-10-21,1988,10,14,ET14,3.1,4.66,83.85094,26.9,23.215,113.060425,519.85,449.68335,115.43198,final
1988-11-01,1988,11,14,ET14,1.55,3.11,80.764496,20.599998,13.636667,137.36362,416.15002,363.01498,114.438286,final
1988-11-11,1988,11,14,ET14,1.45,2.3883333,87.2998,6.0999994,10.158333,73.22705,322.80002,270.95834,118.78605,final
1988-11-21,1988,11,14,ET14,1.6,2.2583334,90.92997,4.6,7.7566667,75.254776,243.90001,170.62166,141.72513,final
1988-12-01,1988,12,14,ET14,1.3,2.2416666,86.99655,4.3500004,6.8883333,78.64854,162.80002,115.28833,139.49817,final
1988-12-11,1988,12,14,ET14,1.4,2.3616667,86.93684,4.3,6.8616667,78.403824,70.2,71.14,98.76543,final
1988-12-21,1988,12,14,ET14,1.65,2.6666667,86.73913,4.35,7.27,76.20212,35.850002,38.24167,94.46907,final
1989-01-01,1989,1,14,ET14,2.3,3.6416667,84.47445,5.35,8.67,75.71324,30.299997,29.25,103.06568,final
1989-01-11,1989,1,14,ET14,6.1,4.305,119.29071,10.049999,10.611667,96.40226,20.449999,27.446667,78.4364,final
1989-01-21,1989,1,14,ET14,3.15,5.7233334,76.00249,11.549999,13.67,88.64488,20.5,28.48,76.16488,final
1989-02-01,1989,2,14,ET14,36.55,11.851666,246.56317,45.8,21.88,188.9881,55.5,37.321667,142.95279,final
1989-02-11,1989,2,14,ET14,2.05,11.213333,43.482735,41.75,28.788334,138.36137,56.1,46.215,119.30099,final
1989-02-21,1989,2,14,ET14,1.9,8.238334,52.121365,40.5,31.303333,125.33285,56.399998,52.243332,107.2614,final
1989-03-01,1989,3,14,ET14,9.9,15.461666,72.81909,13.849999,34.913334,47.22732,65.0,65.46333,99.342445,final
1989-03-11,1989,3,14,ET14,28.5,17.291666,150.28038,40.3,40.991665,98.49611,92.1,80.39167,113.71132,final
1989-03-21,1989,3,14,ET14,43.55,22.83,174.45203,81.95,55.583332,143.52132,134.0,100.55666,131.68283,final
1989-04-01,1989,4,14,ET14,35.3,23.6,140.90909,107.350006,63.721664,163.48558,167.0,120.515,137.03542,final
1989-04-11,1989,4,14,ET14,10.8,24.23,54.054058,89.65,70.66,125.09912,171.70001,140.44,121.49341,final
1989-04-21,1989,4,14,ET14,87.1,26.71,290.44467,133.2,74.54,173.74905,255.65,161.42667,156.61552,final
1989-05-01,1989,5,14,ET14,3.7,31.026667,24.14878,101.6,81.96667,122.5757,222.8,180.60167,122.73596,final
1989-05-11,1989,5,14,ET14,5.4,21.058332,39.910458,96.2,78.795,120.770935,226.14998,190.44667,118.26755,final
1989-05-21,1989,5,14,ET14,5.9,25.646667,35.566673,15.0,77.73167,24.17454,230.14998,207.855,110.474266,final
1989-06-01,1989,6,14,ET14,24.55,31.72,80.473854,35.85,78.425,48.966133,244.79999,224.11334,109.02899,final
1989-06-11,1989,6,14,ET14,45.2,39.296665,113.32681,75.65,96.66334,79.33047,261.5,246.11833,106.125275,final
1989-06-21,1989,6,14,ET14,22.0,48.926666,50.06799,91.75,119.94334,77.4351,239.94998,272.215,88.361015,final
1989-07-01,1989,7,14,ET14,126.05,81.84333,150.90395,193.25,170.06667,113.24258,330.7,330.45834,100.07204,final
1989-07-11,1989,7,14,ET14,87.25,84.69667,102.84662,235.3,215.46667,108.99607,407.15,390.925,104.098,final
1989-07-21,1989,7,14,ET14,92.4,105.07667,88.48379,305.7,271.61667,112.32151,412.44998,469.2917,88.01546,final
1989-08-01,1989,8,14,ET14,98.75,89.778336,109.46594,278.4,279.55167,99.59527,507.5,528.04333,96.14603,final
1989-08-11,1989,8,14,ET14,80.85,94.445,86.329124,272.0,289.3,94.12164,582.95,601.43,96.95266,final
1989-08-21,1989,8,14,ET14,136.05,102.595,131.09346,315.65002,286.81833,109.88002,713.1,678.37836,105.08088,final
1989-09-01,1989,9,14,ET14,51.65,57.575,90.531364,268.55,254.61499,105.36757,740.2,704.23334,105.0712,final
1989-09-11,1989,9,14,ET14,46.1,46.51,99.20404,233.80002,206.68,112.811806,741.10004,711.44666,104.13895,final
1989-09-21,1989,9,14,ET14,50.2,35.565,136.07791,147.95,139.65,105.738,769.30005,698.085,110.12894,final
1989-10-01,1989,10,14,ET14,5.4,12.6883335,58.795815,101.700005,94.763336,106.95312,648.65,628.93,103.110756,final
1989-10-11,1989,10,14,ET14,14.6,5.866667,180.3681,70.200005,54.12,127.19892,576.0,550.1,104.665825,final
1989-10-21,1989,10,14,ET14,3.65,4.66,89.54451,23.65,23.215,101.54173,487.25003,449.68335,108.26216,final
1989-11-01,1989,11,14,ET14,1.65,3.11,81.997536,19.9,13.636667,133.60757,390.15,363.01498,107.373344,final
1989-11-11,1989,11,14,ET14,1.45,2.3883333,87.2998,6.75,10.158333,77.51512,310.75003,270.95834,114.41945,final
1989-11-21,1989,11,14,ET14,1.6,2.2583334,90.92997,4.7,7.7566667,76.03867,176.29999,170.62166,103.23328,final
1989-12-01,1989,12,14,ET14,3.5,2.2416666,117.37629,6.55,6.8883333,97.154076,128.15,115.28833,110.69236,final
1989-12-11,1989,12,14,ET14,3.4,2.3616667,114.10459,8.5,6.8616667,113.812,85.450005,71.14,118.794334,final
1989-12-21,1989,12,14,ET14,2.15,2.6666667,93.260864,9.05,7.27,114.50693,37.4,38.24167,98.05357,final
1990-01-01,1990,1,14,ET14,2.15,3.6416667,82.73867,7.7000003,8.67,92.904175,34.15,29.25,114.30657,final
1990-01-11,1990,1,14,ET14,3.05,4.305,86.51263,7.3500004,10.611667,79.107506,22.599998,27.446667,85.06267,final
1990-01-21,1990,1,14,ET14,3.1,5.7233334,75.53622,8.299999,13.67,71.237274,22.05,28.48,80.7945,final
1990-02-01,1990,2,14,ET14,56.65,11.851666,365.83923,62.800003,21.88,252.23218,77.05,37.321667,193.87233,final
1990-02-11,1990,2,14,ET14,41.3,11.213333,285.5674,101.05,28.788334,313.86572,116.899994,46.215,238.0162,final
1990-02-21,1990,2,14,ET14,57.05,8.238334,468.71457,155.0,31.303333,440.73087,172.35,52.243332,309.81778,final
1990-03-01,1990,3,14,ET14,35.1,15.461666,195.97621,133.45,34.913334,346.87656,203.95001,65.46333,296.53723,final
1990-03-11,1990,3,14,ET14,6.1,17.291666,49.794395,98.24999,40.991665,224.49718,206.65002,80.39167,247.85793,final
1990-03-21,1990,3,14,ET14,17.15,22.83,79.59037,58.35,55.583332,104.56672,221.65,100.55666,214.7188,final
1990-04-01,1990,4,14,ET14,65.85,23.6,247.72728,89.1,63.721664,136.92917,285.35,120.515,231.32693,final
1990-04-11,1990,4,14,ET14,13.0,24.23,61.58057,96.0,70.66,133.49193,295.30002,140.44,206.4769,final
1990-04-21,1990,4,14,ET14,27.9,26.71,103.75277,106.75,74.54,140.49535,320.1,161.42667,195.34131,final
1990-05-01,1990,5,14,ET14,5.85,31.026667,30.116581,46.75,81.96667,59.505558,269.3,180.60167,147.78961,final
1990-05-11,1990,5,14,ET14,9.4,21.058332,55.260635,43.15,78.795,57.461666,237.4,190.44667,124.023605,final
1990-05-21,1990,5,14,ET14,21.0,25.646667,84.83794,36.25,77.73167,49.85999,201.34999,207.855,96.943924,final
1990-06-01,1990,6,14,ET14,36.4,31.72,112.745094,66.8,78.425,86.06533,202.65,224.11334,90.631996,final
1990-06-11,1990,6,14,ET14,26.7,39.296665,71.56295,84.100006,96.66334,87.64222,223.24998,246.11833,90.8934,final
1990-06-21,1990,6,14,ET14,15.9,48.926666,38.756336,79.0,119.94334,67.23048,221.99998,272.215,81.885895,final
1990-07-01,1990,7,14,ET14,45.05,81.84333,57.63252,87.649994,170.06667,52.922695,201.2,330.45834,61.468136,final
1990-07-11,1990,7,14,ET14,104.6,84.69667,122.18959,165.54999,215.46667,77.35863,292.8,390.925,75.21626,final
1990-07-21,1990,7,14,ET14,81.55,105.07667,78.62702,231.2,271.61667,85.38892,346.45,469.2917,74.099976,final
1990-08-01,1990,8,14,ET14,117.9,89.778336,129.67099,304.05,279.55167,108.60945,458.49997,528.04333,86.95353,final
1990-08-11,1990,8,14,ET14,133.8,94.445,139.57465,333.25,289.3,114.93374,582.9,601.43,96.94441,final
1990-08-21,1990,8,14,ET14,107.1,102.595,104.187,358.80002,286.81833,124.66661,669.0,678.37836,98.62765,final
1990-09-01,1990,9,14,ET14,78.75,57.575,133.83939,319.65,254.61499,125.05056,711.35,704.23334,101.00343,final
1990-09-11,1990,9,14,ET14,52.0,46.51,110.658134,237.85,206.68,114.72507,736.64996,711.44666,103.51782,final
1990-09-21,1990,9,14,ET14,58.1,35.565,155.55281,188.85,139.65,134.01314,778.85,698.085,111.48722,final
1990-10-01,1990,10,14,ET14,10.95,12.6883335,90.172424,121.049995,94.763336,126.34902,744.74994,628.93,118.27015,final
1990-10-11,1990,10,14,ET14,2.65,5.866667,70.39877,71.7,54.12,129.73613,642.8,550.1,116.69969,final
1990-10-21,1990,10,14,ET14,2.4,4.66,76.60455,16.0,23.215,74.42849,563.6501,449.68335,125.06508,final
1990-11-01,1990,11,14,ET14,1.95,3.11,85.69667,7.0,13.636667,64.38919,447.7,363.01498,123.01131,final
1990-11-11,1990,11,14,ET14,2.1,2.3883333,96.09745,6.4500003,10.158333,75.53602,316.00003,270.95834,116.32191,final
1990-11-21,1990,11,14,ET14,1.85,2.2583334,94.37428,5.9,7.7566667,85.44552,210.75,170.62166,122.84931,final
1990-12-01,1990,12,14,ET14,1.7,2.2416666,92.520134,5.6499996,6.8883333,89.583626,133.70001,115.28833,115.3063,final
1990-12-11,1990,12,14,ET14,1.3,2.3616667,85.578445,4.8500004,6.8616667,83.04061,82.99999,71.14,115.57657,final
1990-12-21,1990,12,14,ET14,1.3,2.6666667,82.17391,4.3,7.27,75.79462,26.2,38.24167,72.152626,final
1991-01-01,1991,1,14,ET14,3.0,3.6416667,92.57474,5.6,8.67,77.54207,18.25,29.25,67.88321,final
1991-01-11,1991,1,14,ET14,2.7,4.305,82.751205,7.0,10.611667,76.86559,18.300001,27.446667,71.81016,final
1991-01-21,1991,1,14,ET14,3.4,5.7233334,78.33385,9.1,13.67,75.52223,19.300001,28.48,72.58065,final
1991-02-01,1991,2,14,ET14,11.05,11.851666,95.242805,17.150002,21.88,82.40328,28.400002,37.321667,78.919395,final
1991-02-11,1991,2,14,ET14,20.4,11.213333,156.6612,34.85,28.788334,117.94012,46.699997,46.215,100.94698,final
1991-02-21,1991,2,14,ET14,19.1,8.238334,182.04709,50.550003,31.303333,153.01625,63.949997,52.243332,120.4507,final
1991-03-01,1991,3,14,ET14,42.95,15.461666,234.34064,82.45,34.913334,219.09972,105.2,65.46333,156.3934,final
1991-03-11,1991,3,14,ET14,29.4,17.291666,154.31778,91.450005,40.991665,209.71193,133.29999,80.39167,161.95958,final
1991-03-21,1991,3,14,ET14,58.9,22.83,229.60834,131.25,55.583332,224.89684,190.9,100.55666,185.58752,final
1991-04-01,1991,4,14,ET14,7.8,23.6,44.755245,96.100006,63.721664,147.11519,195.7,120.515,159.9012,final
1991-04-11,1991,4,14,ET14,8.1,24.23,44.81697,74.8,70.66,105.47185,201.1,140.44,141.70792,final
1991-04-21,1991,4,14,ET14,6.3,26.71,35.63545,22.2,74.54,34.19663,204.00002,161.42667,125.58085,final
1991-05-01,1991,5,14,ET14,17.5,31.026667,62.45374,31.900002,81.96667,42.430054,210.45001,180.60167,116.08194,final
1991-05-11,1991,5,14,ET14,3.6,21.058332,33.00288,27.4,78.795,38.665794,193.65002,190.44667,101.639,final
1991-05-21,1991,5,14,ET14,19.55,25.646667,80.10658,40.65,77.73167,55.17839,194.10002,207.855,93.537865,final
1991-06-01,1991,6,14,ET14,46.9,31.72,141.33987,70.05,78.425,89.961044,198.05002,224.11334,88.62427,final
1991-06-11,1991,6,14,ET14,40.1,39.296665,101.81353,106.549995,96.66334,109.7249,208.75,246.11833,85.11923,final
1991-06-21,1991,6,14,ET14,55.05,48.926666,111.35492,142.05,119.94334,117.69335,204.90001,272.215,75.71741,final
1991-07-01,1991,7,14,ET14,103.3,81.84333,124.70733,198.45,170.06667,116.21287,300.4,330.45834,91.03962,final
1991-07-11,1991,7,14,ET14,105.55,84.69667,123.24872,263.90002,215.46667,121.96855,397.84998,390.925,101.74906,final
1991-07-21,1991,7,14,ET14,102.65,105.07667,97.79547,311.5,271.61667,114.41827,494.19998,469.2917,105.25168,final
1991-08-01,1991,8,14,ET14,70.15,89.778336,79.29027,278.35,279.55167,99.5777,546.85,528.04333,103.52817,final
1991-08-11,1991,8,14,ET14,66.9,94.445,72.30128,239.70001,289.3,83.14646,610.15,601.43,101.43793,final
1991-08-21,1991,8,14,ET14,104.45,102.595,101.72405,241.5,286.81833,84.47036,695.05005,678.37836,102.43959,final
1991-09-01,1991,9,14,ET14,64.85,57.575,111.62604,236.20001,254.61499,92.906815,713.0,704.23334,101.236084,final
1991-09-11,1991,9,14,ET14,32.5,46.51,72.8014,201.79999,206.68,97.694626,705.39996,711.44666,99.15601,final
1991-09-21,1991,9,14,ET14,40.8,35.565,112.90521,138.15,139.65,98.96301,691.14996,698.085,99.013626,final
1991-10-01,1991,10,14,ET14,3.55,12.6883335,48.33695,76.850006,94.763336,82.044174,591.39996,628.93,94.07978,final
1991-10-11,1991,10,14,ET14,3.3,5.866667,76.38036,47.649998,54.12,89.05615,489.15,550.1,89.020004,final
1991-10-21,1991,10,14,ET14,3.1,4.66,83.85094,9.95,23.215,52.986,389.59998,449.68335,86.78567,final
1991-11-01,1991,11,14,ET14,1.75,3.11,83.23058,8.15,13.636667,70.55982,321.19998,363.01498,88.637695,final
1991-11-11,1991,11,14,ET14,1.8,2.3883333,92.036995,6.6499996,10.158333,76.855415,256.1,270.95834,94.61573,final
1991-11-21,1991,11,14,ET14,1.5,2.2583334,89.55224,5.05,7.7566667,78.78234,153.15001,170.62166,90.05154,final
1991-12-01,1991,12,14,ET14,2.75,2.2416666,107.019554,6.05,6.8883333,92.94827,91.05001,115.28833,79.849815,final
1991-12-11,1991,12,14,ET14,2.85,2.3616667,106.63346,7.1,6.8616667,102.00927,61.399994,71.14,87.20777,final
1991-12-21,1991,12,14,ET14,7.6,2.6666667,164.34782,13.2,7.27,148.32925,28.2,38.24167,76.7778,final
1992-01-01,1992,1,14,ET14,2.55,3.6416667,87.36741,13.0,8.67,131.6752,27.199999,29.25,94.01459,final
1992-01-11,1992,1,14,ET14,4.8,4.305,105.31972,14.95,10.611667,127.789055,28.7,27.446667,103.86275,final
1992-01-21,1992,1,14,ET14,16.95,5.7233334,204.69382,24.300001,13.67,156.93626,42.55,28.48,142.02509,final
1992-02-01,1992,2,14,ET14,32.7,11.851666,223.71677,54.45,21.88,221.16817,73.5,37.321667,185.48418,final
1992-02-11,1992,2,14,ET14,15.95,11.213333,129.21465,65.6,28.788334,208.94785,87.649994,46.215,180.90402,final
1992-02-21,1992,2,14,ET14,2.6,8.238334,57.409035,51.25,31.303333,154.94446,88.74999,52.243332,163.77452,final
1992-03-01,1992,3,14,ET14,4.65,15.461666,47.161358,23.199999,34.913334,70.653076,90.649994,65.46333,135.74434,final
1992-03-11,1992,3,14,ET14,22.7,17.291666,124.26169,29.95,40.991665,75.99203,110.5,80.39167,135.2591,final
1992-03-21,1992,3,14,ET14,19.65,22.83,88.57348,47.0,55.583332,85.83219,122.549995,100.55666,120.83556,final
1992-04-01,1992,4,14,ET14,7.75,23.6,44.580418,50.1,63.721664,80.1785,127.75001,120.515,105.764244,final
1992-04-11,1992,4,14,ET14,4.4,24.23,32.15874,31.8,70.66,48.63864,127.350006,140.44,90.999725,final
1992-04-21,1992,4,14,ET14,28.15,26.71,104.54116,40.3,74.54,56.952477,138.55,161.42667,86.25421,final
1992-05-01,1992,5,14,ET14,11.2,31.026667,44.966694,43.75,81.96667,56.055958,117.05,180.60167,65.75911,final
1992-05-11,1992,5,14,ET14,10.0,21.058332,57.563164,49.35,78.795,64.86067,111.1,190.44667,59.402393,final
1992-05-21,1992,5,14,ET14,26.4,25.646667,102.45812,47.6,77.73167,63.57904,134.9,207.855,65.725494,final
1992-06-01,1992,6,14,ET14,24.45,31.72,80.20152,60.850002,78.425,78.93318,154.7,224.11334,69.70349,final
1992-06-11,1992,6,14,ET14,15.75,39.296665,46.843254,66.6,96.66334,70.428535,147.75,246.11833,60.8279,final
1992-06-21,1992,6,14,ET14,48.9,48.926666,99.950554,89.100006,119.94334,75.31415,177.0,272.215,65.653015,final
1992-07-01,1992,7,14,ET14,71.75,81.84333,88.37754,136.4,170.06667,80.769226,241.0,330.45834,73.332504,final
1992-07-11,1992,7,14,ET14,62.55,84.69667,75.30938,183.2,215.46667,85.36437,299.15,390.925,76.82011,final
1992-07-21,1992,7,14,ET14,74.35,105.07667,72.08612,208.65,271.61667,77.23685,345.35,469.2917,73.86805,final
1992-08-01,1992,8,14,ET14,81.45,89.778336,91.21283,218.34999,279.55167,78.4919,415.59998,528.04333,78.905396,final
1992-08-11,1992,8,14,ET14,67.75,94.445,73.15601,223.54999,289.3,77.65885,473.34998,601.43,78.87967,final
1992-08-21,1992,8,14,ET14,114.85,102.595,111.38994,264.05,286.81833,92.19777,561.8,678.37836,82.94088,final
1992-09-01,1992,9,14,ET14,64.45,57.575,110.9868,247.05,254.61499,97.086075,601.8,704.23334,85.557175,final
1992-09-11,1992,9,14,ET14,55.0,46.51,116.48225,234.29999,206.68,113.048,641.05,711.44666,90.174194,final
1992-09-21,1992,9,14,ET14,28.5,35.565,82.58351,147.95,139.65,105.738,620.64996,698.085,88.98638,final
1992-10-01,1992,10,14,ET14,32.15,12.6883335,210.02545,115.65,94.763336,120.93622,581.05,628.93,92.44711,final
